,State,County,Tract,Drive,Carpooled,Transit,Walked,Other,MBSA,Service,Office,Construction,Production,IRural,IConstruction,IManufacturing,IWholesale,IRetail,IUtilities,IInformation,IFinance,IProfessional,ISocial,IRecreation,IOther,IPublic
2427,TN,Cocke,417170.15,54185.0,9370.0,10.0,1100.0,320.0,13280.0,16035.0,15765.0,8250.0,15525.0,1595.0,5885.0,13790.0,520.0,8565.0,3175.0,625.0,2630.0,3585.0,12295.0,11630.0,1960.0,2600.0
2428,TN,Coffee,582820.15,92355.0,9770.0,390.0,1370.0,1000.0,33080.0,17255.0,24955.0,10975.0,25005.0,1655.0,5830.0,24740.0,2925.0,14090.0,5525.0,2160.0,4425.0,9075.0,21660.0,9225.0,4870.0,5090.0
2429,TN,Crockett,240300.0,26835.0,3050.0,215.0,510.0,205.0,7900.0,5015.0,7575.0,5425.0,6095.0,2035.0,2430.0,6860.0,880.0,3580.0,1180.0,365.0,1420.0,1300.0,7100.0,2460.0,1565.0,835.0
2430,TN,Cumberland,679320.9000000005,84915.0,10340.0,405.0,875.0,1735.0,28515.0,19455.0,25720.0,13245.0,17580.0,2895.0,7945.0,14015.0,3385.0,13925.0,5585.0,2830.0,4845.0,5485.0,21805.0,10235.0,5630.0,5935.0
2431,TN,Davidson,220512.39999999985,1226185.0,150490.0,30170.0,27865.0,23290.0,582870.0,267290.0,427140.0,120950.0,165945.0,4500.0,100210.0,121330.0,50865.0,183020.0,72230.0,56765.0,112320.0,173975.0,364415.0,167785.0,85165.0,71615.0
2432,TN,Decatur,191010.3,19185.0,2360.0,0.0,130.0,60.0,6390.0,2920.0,6085.0,2330.0,5455.0,845.0,2095.0,4450.0,535.0,3135.0,1630.0,350.0,765.0,860.0,5170.0,755.0,910.0,1680.0
2433,TN,Dekalb,184035.15,31485.0,3720.0,55.0,970.0,305.0,10480.0,6435.0,7025.0,4325.0,9885.0,1420.0,2290.0,10705.0,1680.0,3320.0,1880.0,665.0,1550.0,1940.0,7020.0,2530.0,1685.0,1465.0
2434,TN,Dickson,30215.45,87590.0,18210.0,105.0,935.0,830.0,31180.0,18995.0,27245.0,19365.0,16835.0,1215.0,14060.0,16870.0,2530.0,12740.0,6150.0,2150.0,5250.0,7705.0,23155.0,8265.0,6465.0,7065.0
2435,TN,Dyer,385785.0,68895.0,5900.0,35.0,530.0,400.0,21500.0,12450.0,19045.0,7250.0,20595.0,1995.0,4920.0,21585.0,1855.0,8740.0,3415.0,1070.0,4910.0,3750.0,15945.0,5505.0,3130.0,4020.0
2436,TN,Fayette,33285.8,68130.0,8185.0,90.0,1365.0,940.0,25690.0,12260.0,23060.0,10050.0,12260.0,1625.0,7740.0,11785.0,3220.0,9665.0,7095.0,1185.0,5520.0,7060.0,15185.0,3930.0,4695.0,4615.0
2437,TN,Fentress,193030.0,26535.0,3080.0,50.0,285.0,315.0,9455.0,4170.0,6535.0,6830.0,6320.0,2855.0,4425.0,3730.0,500.0,3665.0,2160.0,410.0,1050.0,1065.0,8440.0,1410.0,2560.0,1040.0
2438,TN,Franklin,432190.15,67865.0,9845.0,75.0,1725.0,1110.0,26470.0,12935.0,17660.0,11275.0,18135.0,3790.0,5755.0,18080.0,1400.0,9495.0,3995.0,1110.0,3685.0,7750.0,19240.0,5080.0,4070.0,3025.0
2439,TN,Gibson,677370.0,88055.0,7340.0,70.0,1455.0,1145.0,27365.0,16190.0,24260.0,10675.0,23825.0,2215.0,7180.0,22055.0,3995.0,12675.0,5195.0,1080.0,3945.0,6560.0,22120.0,5105.0,4905.0,5285.0
2440,TN,Giles,368180.0,51855.0,4650.0,0.0,515.0,480.0,15460.0,8820.0,14610.0,7140.0,14490.0,1205.0,4815.0,16750.0,1750.0,7730.0,2270.0,525.0,3040.0,3150.0,11760.0,3160.0,2695.0,1670.0
2441,TN,Grainger,125070.15,36965.0,5015.0,450.0,790.0,255.0,10000.0,7535.0,8815.0,6675.0,13845.0,1675.0,4660.0,12065.0,1470.0,5980.0,2540.0,605.0,1230.0,3300.0,7245.0,2530.0,2105.0,1465.0
2442,TN,Greene,68100.0,118170.0,14485.0,295.0,1460.0,1220.0,36500.0,24375.0,31185.0,15325.0,35815.0,2315.0,9955.0,35845.0,2470.0,19135.0,8270.0,1785.0,5625.0,6410.0,31985.0,8690.0,5600.0,5115.0
2443,TN,Grundy,191030.0,18255.0,3060.0,70.0,460.0,80.0,5500.0,4305.0,4715.0,3835.0,6240.0,1380.0,2115.0,5665.0,195.0,2590.0,1340.0,500.0,1095.0,1390.0,5055.0,1130.0,1290.0,850.0
2444,TN,Hamblen,60390.0,107085.0,14595.0,565.0,760.0,1635.0,31630.0,20585.0,32635.0,13845.0,35160.0,2030.0,9390.0,34805.0,3570.0,14845.0,7790.0,1965.0,4680.0,7140.0,25460.0,10385.0,7045.0,4750.0
2445,TN,Hamilton,131744.69999999995,645410.0,79155.0,7415.0,15310.0,7565.0,283510.0,142730.0,205015.0,62070.0,101465.0,1650.0,53005.0,98470.0,22785.0,81425.0,52330.0,15305.0,69405.0,75455.0,175770.0,79535.0,41540.0,28115.0
2446,TN,Hancock,96055.0,8875.0,1175.0,0.0,365.0,0.0,1980.0,1775.0,2785.0,1670.0,2590.0,565.0,655.0,2385.0,205.0,1740.0,610.0,120.0,535.0,195.0,1875.0,425.0,685.0,805.0
2447,TN,Hardeman,285105.0,36905.0,5255.0,60.0,985.0,1110.0,12435.0,10350.0,8915.0,5270.0,10140.0,1365.0,3330.0,8530.0,740.0,4475.0,3160.0,395.0,1710.0,2625.0,10900.0,2330.0,3385.0,4165.0
2448,TN,Hardin,276105.0,41350.0,5060.0,55.0,365.0,490.0,11165.0,8145.0,11520.0,7185.0,11960.0,1075.0,5080.0,11100.0,875.0,7735.0,3250.0,475.0,2545.0,1355.0,9500.0,2935.0,2615.0,1435.0
2449,TN,Hawkins,32820.599999999984,99720.0,8920.0,360.0,720.0,375.0,32640.0,18760.0,23965.0,12320.0,27515.0,2115.0,8695.0,31795.0,1900.0,11515.0,5555.0,1485.0,5640.0,5550.0,23600.0,8445.0,5220.0,3685.0
2450,TN,Haywood,279090.15,31815.0,3745.0,30.0,150.0,505.0,8825.0,7675.0,8005.0,3635.0,10415.0,1385.0,1790.0,7950.0,745.0,5385.0,2215.0,420.0,1200.0,2350.0,9130.0,2625.0,1575.0,1785.0
2451,TN,Henderson,292575.0,49265.0,4640.0,110.0,170.0,920.0,15200.0,8580.0,13190.0,7565.0,13155.0,665.0,4455.0,13615.0,1790.0,6765.0,4260.0,245.0,2755.0,2370.0,11875.0,3805.0,2525.0,2565.0
2452,TN,Henry,436230.0,53440.0,7270.0,450.0,630.0,230.0,16810.0,10335.0,15840.0,8060.0,13775.0,2575.0,5270.0,11730.0,3065.0,7650.0,4805.0,360.0,2210.0,3375.0,13965.0,3255.0,4055.0,2505.0
2453,TN,Hickman,285090.15,37585.0,9805.0,240.0,385.0,250.0,12175.0,9270.0,11730.0,9620.0,10045.0,1435.0,7470.0,9005.0,1815.0,5505.0,3100.0,960.0,2760.0,3315.0,9135.0,3310.0,2585.0,2445.0
2454,TN,Houston,18030.0,12065.0,1660.0,0.0,200.0,220.0,3270.0,2195.0,3375.0,3765.0,2495.0,595.0,2800.0,2105.0,115.0,1995.0,1425.0,465.0,275.0,775.0,2710.0,655.0,700.0,485.0
2455,TN,Humphreys,32575.0,31695.0,4740.0,35.0,150.0,240.0,9260.0,8060.0,7485.0,6170.0,8000.0,535.0,3645.0,7860.0,460.0,3555.0,3015.0,285.0,1280.0,2145.0,8335.0,3885.0,2745.0,1230.0
2456,TN,Jackson,192050.0,17590.0,2580.0,0.0,230.0,180.0,4830.0,3510.0,4445.0,3670.0,5180.0,790.0,2405.0,3805.0,850.0,2855.0,1275.0,505.0,800.0,1200.0,5165.0,705.0,530.0,750.0
2457,TN,Jefferson,31725.0,88620.0,12525.0,445.0,2200.0,615.0,28330.0,18975.0,30235.0,14230.0,19960.0,2300.0,10215.0,17795.0,2840.0,16035.0,6575.0,1470.0,4870.0,5940.0,20895.0,11870.0,5695.0,5230.0
2458,TN,Johnson,239050.0,26610.0,4210.0,90.0,475.0,100.0,8200.0,5390.0,6590.0,5350.0,7450.0,305.0,3915.0,6815.0,435.0,3800.0,2230.0,450.0,1365.0,1200.0,6250.0,2275.0,1770.0,2170.0
2459,TN,Knox,26523.75000000001,867875.0,82230.0,8235.0,16830.0,11145.0,410820.0,160250.0,297640.0,79755.0,99315.0,4085.0,66990.0,83680.0,41570.0,142135.0,46630.0,23960.0,72785.0,130045.0,246585.0,100240.0,52365.0,36710.0
2460,TN,Lake,96015.0,7840.0,1045.0,0.0,25.0,100.0,1665.0,2735.0,1895.0,1195.0,2105.0,470.0,740.0,1700.0,245.0,985.0,450.0,35.0,220.0,350.0,1840.0,540.0,540.0,1480.0
2461,TN,Lauderdale,22680.9,42070.0,3865.0,130.0,180.0,315.0,11640.0,8445.0,10685.0,5045.0,13380.0,1725.0,2660.0,13530.0,1300.0,4880.0,2645.0,1020.0,1885.0,3085.0,8230.0,3155.0,2155.0,2925.0
2462,TN,Lawrence,528270.3,68380.0,8850.0,250.0,545.0,720.0,20415.0,12805.0,19970.0,9965.0,20535.0,1960.0,6130.0,17330.0,2925.0,10245.0,6605.0,390.0,3285.0,4675.0,16555.0,5565.0,4040.0,3985.0
2463,TN,Lewis,97015.0,17950.0,2265.0,0.0,315.0,0.0,6475.0,4325.0,4835.0,3050.0,3755.0,620.0,2585.0,3180.0,755.0,2165.0,710.0,560.0,1035.0,1390.0,6295.0,1145.0,1065.0,935.0
2464,TN,Lincoln,438920.15,60865.0,7010.0,150.0,625.0,700.0,21365.0,10420.0,16670.0,10540.0,14200.0,2790.0,7480.0,14255.0,2895.0,8470.0,3410.0,1070.0,3540.0,7215.0,10485.0,4275.0,3530.0,3780.0
2465,TN,Loudon,30190.45,80880.0,12475.0,230.0,1320.0,705.0,28235.0,15935.0,26885.0,12065.0,17490.0,2725.0,8945.0,16225.0,2925.0,13560.0,5705.0,995.0,5655.0,10575.0,15770.0,8830.0,5100.0,3600.0
2466,TN,Macon,194050.0,33975.0,5965.0,150.0,580.0,580.0,10380.0,6095.0,8835.0,6255.0,12000.0,2225.0,3525.0,10230.0,1000.0,4755.0,3410.0,1175.0,2150.0,2475.0,7130.0,1930.0,1790.0,1770.0
2467,TN,Madison,1597.8999999999992,186195.0,16485.0,1825.0,2775.0,1750.0,72055.0,40095.0,53940.0,18320.0,35470.0,1025.0,13575.0,33295.0,6960.0,27035.0,10970.0,3570.0,8305.0,13980.0,60580.0,19680.0,10885.0,10020.0
2468,TN,Marion,15060.450000000004,46700.0,6790.0,90.0,610.0,360.0,13670.0,8495.0,14185.0,8310.0,12945.0,1105.0,4770.0,11805.0,1640.0,6960.0,5375.0,950.0,4135.0,2820.0,9835.0,3970.0,2740.0,1500.0
2469,TN,Marshall,286575.0,55690.0,5475.0,215.0,600.0,825.0,15535.0,9840.0,16800.0,8320.0,15910.0,1610.0,6140.0,16835.0,940.0,8875.0,4370.0,805.0,3890.0,2655.0,10725.0,4050.0,2740.0,2770.0
2470,TN,Maury,9060.75000000001,148650.0,22705.0,45.0,1585.0,1525.0,53240.0,31840.0,46900.0,22490.0,30630.0,2320.0,17455.0,27710.0,3390.0,26525.0,7515.0,2815.0,12890.0,14210.0,38490.0,15310.0,9540.0,6930.0
2471,TN,Mcminn,485205.3000000001,88185.0,10025.0,245.0,2525.0,460.0,28615.0,16470.0,22790.0,12640.0,27950.0,2430.0,9000.0,28220.0,2520.0,13390.0,6665.0,805.0,4575.0,5740.0,18315.0,7955.0,6225.0,2625.0
2472,TN,Mcnairy,325640.0,39110.0,5895.0,445.0,535.0,375.0,11995.0,6495.0,11005.0,6645.0,12395.0,430.0,4835.0,11850.0,975.0,6675.0,3280.0,425.0,1325.0,2315.0,9815.0,2070.0,2450.0,2090.0
2473,TN,Meigs,144030.0,15550.0,3065.0,80.0,1070.0,510.0,4730.0,3235.0,3925.0,4415.0,5750.0,265.0,3085.0,5420.0,275.0,2975.0,2260.0,325.0,570.0,890.0,2275.0,1945.0,1130.0,640.0
2474,TN,Monroe,323850.15,71970.0,8810.0,0.0,1500.0,530.0,18150.0,14395.0,19115.0,11575.0,25090.0,2005.0,8010.0,24795.0,2705.0,10320.0,4075.0,1245.0,4300.0,4255.0,14800.0,6155.0,3695.0,1965.0
2475,TN,Montgomery,241438.9499999999,313560.0,35820.0,1830.0,6160.0,4400.0,97750.0,59740.0,90340.0,35040.0,50430.0,2470.0,21915.0,40690.0,5785.0,46340.0,17550.0,7190.0,16725.0,27425.0,70480.0,31330.0,13770.0,31630.0
2476,TN,Moore,93015.0,12625.0,935.0,0.0,85.0,160.0,4660.0,2105.0,3040.0,2345.0,2485.0,660.0,1030.0,3005.0,125.0,2025.0,580.0,130.0,535.0,1335.0,3050.0,800.0,725.0,635.0
2477,TN,Morgan,27575.0,32015.0,4710.0,80.0,840.0,625.0,9600.0,8215.0,7485.0,7925.0,7825.0,1640.0,4685.0,5875.0,965.0,3855.0,2165.0,830.0,1175.0,3220.0,8875.0,2150.0,2190.0,3425.0
2478,TN,Obion,482725.0,59060.0,7610.0,75.0,720.0,740.0,16285.0,11690.0,17410.0,6560.0,19655.0,1810.0,3690.0,18755.0,2400.0,9505.0,3760.0,590.0,3715.0,2905.0,13575.0,4205.0,3135.0,3555.0
2479,TN,Overton,332620.15,37570.0,4720.0,105.0,155.0,190.0,11865.0,5880.0,9560.0,6945.0,10495.0,1555.0,4515.0,9390.0,1035.0,4910.0,2755.0,275.0,2105.0,1840.0,10100.0,2255.0,2220.0,1790.0
2480,TN,Perry,93015.0,11015.0,1985.0,230.0,210.0,0.0,3075.0,3195.0,2535.0,1710.0,3820.0,330.0,1330.0,2690.0,345.0,1340.0,1440.0,120.0,745.0,165.0,3340.0,450.0,580.0,1460.0
2481,TN,Pickett,46255.0,9740.0,1140.0,0.0,305.0,55.0,3395.0,1455.0,1860.0,1900.0,2995.0,845.0,1490.0,2370.0,85.0,580.0,805.0,720.0,535.0,595.0,2215.0,540.0,465.0,360.0
2482,TN,Polk,237560.15,24285.0,4660.0,25.0,455.0,140.0,7300.0,4680.0,5505.0,5935.0,9030.0,1060.0,3195.0,8940.0,840.0,3210.0,1425.0,415.0,1345.0,805.0,6005.0,1890.0,1755.0,1565.0
2483,TN,Putnam,485.29999999999984,125925.0,13090.0,105.0,2155.0,1360.0,48765.0,23255.0,40020.0,15570.0,22250.0,1685.0,12775.0,20440.0,3230.0,20695.0,7245.0,1840.0,7455.0,10635.0,36230.0,14095.0,7170.0,6365.0
2484,TN,Rhea,292570.15,47910.0,7465.0,0.0,930.0,295.0,13825.0,8650.0,13180.0,10730.0,14805.0,1255.0,8420.0,14050.0,345.0,7490.0,4570.0,140.0,2325.0,3355.0,10445.0,3410.0,3490.0,1895.0
2485,TN,Roane,64240.15,92505.0,12485.0,275.0,1085.0,1385.0,34675.0,20170.0,26010.0,16300.0,16925.0,920.0,11295.0,13185.0,2370.0,13810.0,7245.0,1435.0,3580.0,16720.0,24170.0,7390.0,6040.0,5920.0
2486,TN,Robertson,56276.6,121175.0,16980.0,135.0,830.0,1460.0,42290.0,20110.0,39310.0,21100.0,29055.0,4195.0,15100.0,24460.0,5230.0,18240.0,9950.0,2655.0,9560.0,10100.0,27385.0,10235.0,8435.0,6320.0
2487,TN,Rutherford,100256.69999999998,521800.0,57725.0,2420.0,7660.0,5770.0,205170.0,90150.0,169650.0,65490.0,95665.0,3690.0,45710.0,88625.0,26570.0,75505.0,34490.0,19550.0,45975.0,51585.0,128055.0,52690.0,27885.0,25795.0
2488,TN,Scott,243800.0,32430.0,5575.0,230.0,185.0,510.0,10465.0,6785.0,8030.0,5490.0,10745.0,1590.0,3980.0,8720.0,620.0,4970.0,2790.0,330.0,1420.0,2065.0,10470.0,1955.0,1210.0,1395.0
2489,TN,Sequatchie,9020.15,21035.0,2905.0,0.0,580.0,265.0,7625.0,4540.0,5155.0,3090.0,5915.0,575.0,2300.0,4635.0,880.0,2795.0,1860.0,180.0,1880.0,1720.0,5850.0,1170.0,1665.0,815.0
2490,TN,Sevier,117520.89999999994,165100.0,31845.0,1195.0,3540.0,1850.0,53280.0,48860.0,66425.0,25045.0,24810.0,1030.0,20675.0,13885.0,5425.0,34840.0,9930.0,2960.0,17115.0,18090.0,32410.0,45265.0,9875.0,6920.0
2491,TN,Shelby,347703.95,1668330.0,223920.0,35790.0,34840.0,23685.0,701335.0,361900.0,581405.0,153445.0,293850.0,6400.0,115210.0,184690.0,85370.0,232325.0,242515.0,32860.0,132765.0,205245.0,450500.0,196065.0,109755.0,98235.0
2492,TN,Smith,243800.0,33270.0,3985.0,40.0,825.0,520.0,11030.0,7445.0,9195.0,5385.0,8330.0,1030.0,4000.0,7490.0,1160.0,4965.0,3335.0,510.0,2100.0,2185.0,8260.0,3520.0,1665.0,1165.0
2493,TN,Stewart,114590.0,19215.0,3325.0,0.0,215.0,780.0,5890.0,4070.0,4940.0,3795.0,4865.0,425.0,2250.0,3160.0,280.0,2400.0,1800.0,380.0,755.0,1865.0,5640.0,1785.0,1040.0,1780.0
2494,TN,Sullivan,82075.74999999997,288845.0,27470.0,360.0,3745.0,2515.0,105120.0,56635.0,89495.0,37985.0,49710.0,3120.0,26415.0,59110.0,8430.0,45160.0,14440.0,7025.0,17075.0,24610.0,77310.0,28175.0,17425.0,10650.0
2495,TN,Sumner,43443.349999999984,296435.0,39770.0,1255.0,2785.0,3420.0,125600.0,52630.0,109835.0,36750.0,47680.0,2575.0,28195.0,48025.0,16290.0,52025.0,19180.0,8745.0,24905.0,34610.0,67840.0,33605.0,20015.0,16485.0
2496,TN,Tipton,26335.6,111800.0,12530.0,420.0,1340.0,1225.0,36575.0,22910.0,31825.0,20535.0,19855.0,1550.0,11975.0,18580.0,4635.0,16135.0,10165.0,2825.0,6485.0,8560.0,25190.0,10350.0,7265.0,7985.0
2497,TN,Trousdale,9015.0,14145.0,2130.0,70.0,265.0,270.0,4040.0,2980.0,4570.0,2000.0,4590.0,250.0,1410.0,2565.0,615.0,2205.0,1700.0,0.0,1060.0,1390.0,3990.0,1210.0,840.0,945.0
2498,TN,Unicoi,16050.0,31890.0,2680.0,455.0,525.0,610.0,11650.0,7415.0,6860.0,4340.0,8025.0,665.0,3235.0,7120.0,785.0,3575.0,2860.0,140.0,1415.0,2070.0,10215.0,2555.0,2275.0,1380.0
2499,TN,Union,8040.150000000002,30655.0,4165.0,90.0,350.0,225.0,6555.0,5760.0,10180.0,6855.0,8625.0,435.0,5705.0,6915.0,1755.0,4930.0,2785.0,655.0,1745.0,2240.0,6245.0,1610.0,2010.0,945.0
2500,TN,Van Buren,92510.0,9070.0,830.0,40.0,175.0,160.0,2450.0,2130.0,2265.0,1800.0,2205.0,650.0,795.0,2665.0,0.0,1485.0,325.0,275.0,230.0,305.0,1735.0,1265.0,360.0,760.0
2501,TN,Warren,418725.0,68160.0,6410.0,60.0,1160.0,380.0,19705.0,13510.0,17045.0,13915.0,17295.0,4480.0,6710.0,18460.0,3375.0,9315.0,3200.0,1250.0,3580.0,4170.0,14425.0,5815.0,4385.0,2305.0
2502,TN,Washington,70380.74999999999,230320.0,19955.0,720.0,3410.0,2705.0,96235.0,47480.0,75930.0,22095.0,32905.0,1235.0,18005.0,36830.0,7725.0,34040.0,10690.0,6315.0,16600.0,21625.0,71900.0,27080.0,12880.0,9720.0
2503,TN,Wayne,190050.0,23390.0,5030.0,145.0,455.0,25.0,7110.0,6205.0,6145.0,2990.0,7665.0,860.0,1500.0,6135.0,1495.0,3340.0,1595.0,220.0,1180.0,1435.0,7780.0,1895.0,565.0,2115.0
2504,TN,Weakley,532565.4500000002,61130.0,5625.0,210.0,2045.0,1045.0,20850.0,13050.0,18055.0,6250.0,15080.0,2670.0,3795.0,11970.0,1825.0,9455.0,3680.0,610.0,2765.0,3490.0,21395.0,5610.0,3105.0,2915.0
2505,TN,White,280575.0,43005.0,6555.0,90.0,390.0,485.0,12695.0,7660.0,11315.0,6820.0,15710.0,1290.0,4695.0,15230.0,935.0,6125.0,3575.0,285.0,1695.0,3155.0,8955.0,3155.0,2910.0,2195.0
2506,TN,Williamson,93527.09999999996,330730.0,42595.0,1595.0,2690.0,4320.0,219975.0,51305.0,112055.0,20675.0,22040.0,2590.0,23830.0,31755.0,17750.0,43195.0,12920.0,16250.0,43375.0,56590.0,103950.0,36915.0,21050.0,15880.0
2507,TN,Wilson,31987.95,221825.0,24600.0,1780.0,1750.0,3055.0,92175.0,39340.0,72965.0,28820.0,36325.0,1960.0,22880.0,31985.0,11245.0,29485.0,18925.0,6265.0,18890.0,22945.0,56470.0,24435.0,13095.0,11045.0
2508,TX,Anderson,522870.3000000002,77935.0,11890.0,475.0,1425.0,760.0,22885.0,24225.0,24210.0,14080.0,12100.0,7660.0,6895.0,4265.0,2145.0,12055.0,7530.0,1325.0,3905.0,6935.0,20300.0,5525.0,4750.0,14210.0
2509,TX,Andrews,190050.0,25540.0,4080.0,230.0,655.0,680.0,6610.0,5400.0,7980.0,6840.0,5785.0,7590.0,1975.0,2835.0,960.0,2915.0,1565.0,545.0,1010.0,1970.0,6800.0,3095.0,920.0,435.0
2510,TX,Angelina,570.5999999999998,141240.0,23105.0,730.0,2930.0,3450.0,50040.0,32645.0,42110.0,21925.0,32945.0,5820.0,14990.0,24115.0,5355.0,23135.0,8170.0,3675.0,7065.0,10325.0,46690.0,12070.0,11600.0,6655.0
2511,TX,Aransas,287075.0,32720.0,6220.0,0.0,1250.0,520.0,14655.0,9565.0,10795.0,6190.0,4885.0,1340.0,5025.0,3635.0,520.0,5640.0,1755.0,270.0,2780.0,3715.0,10960.0,5655.0,2350.0,2445.0
2512,TX,Archer,3030.0,17380.0,2045.0,0.0,295.0,155.0,5815.0,3200.0,5275.0,3560.0,3170.0,2340.0,1890.0,1870.0,880.0,2545.0,1210.0,495.0,845.0,1030.0,4740.0,765.0,790.0,1620.0
2513,TX,Armstrong,47505.0,3520.0,590.0,0.0,0.0,80.0,1495.0,985.0,1035.0,385.0,575.0,475.0,415.0,250.0,210.0,475.0,270.0,50.0,230.0,85.0,1080.0,190.0,320.0,425.0
2514,TX,Atascosa,384135.3000000001,69170.0,14430.0,360.0,2365.0,760.0,23070.0,14265.0,23275.0,17895.0,13885.0,5230.0,12840.0,7580.0,3175.0,11540.0,4090.0,1410.0,5175.0,5535.0,21535.0,6040.0,4855.0,3385.0
2515,TX,Austin,228100.15,52130.0,6365.0,170.0,1970.0,725.0,20265.0,12420.0,15205.0,8080.0,11495.0,3030.0,7530.0,10765.0,1785.0,8030.0,3545.0,585.0,3010.0,6310.0,12435.0,5110.0,3360.0,1970.0
2516,TX,Bailey,47505.0,10795.0,3065.0,0.0,30.0,355.0,4505.0,2225.0,3170.0,3310.0,2090.0,4035.0,200.0,500.0,330.0,950.0,1845.0,400.0,670.0,685.0,2950.0,825.0,1100.0,810.0
2517,TX,Bandera,55.15000000000001,33035.0,4895.0,0.0,1545.0,535.0,17185.0,9105.0,8860.0,6960.0,2280.0,2175.0,5755.0,2210.0,665.0,5095.0,2170.0,200.0,3195.0,4430.0,8245.0,3965.0,3165.0,3120.0
2518,TX,Bastrop,475245.3000000002,125200.0,27065.0,260.0,1620.0,3245.0,53465.0,23495.0,39650.0,30130.0,19225.0,4215.0,22905.0,16340.0,3470.0,16100.0,10120.0,2295.0,9570.0,13980.0,31975.0,12285.0,7370.0,15340.0
2519,TX,Baylor,47515.0,6415.0,1025.0,0.0,0.0,55.0,2685.0,1120.0,2195.0,1420.0,560.0,1000.0,1035.0,75.0,205.0,765.0,185.0,140.0,520.0,495.0,1965.0,375.0,335.0,885.0
2520,TX,Bee,332615.15,33325.0,5265.0,240.0,1045.0,760.0,10840.0,16150.0,8325.0,5115.0,3815.0,4040.0,2320.0,1010.0,380.0,3425.0,2700.0,395.0,2590.0,1485.0,10125.0,3990.0,2605.0,9180.0
2521,TX,Bell,215121.09999999995,561905.0,75185.0,2020.0,18600.0,10565.0,182165.0,118570.0,148880.0,58530.0,66735.0,4920.0,40740.0,36750.0,14310.0,72295.0,26545.0,11515.0,29290.0,51760.0,156860.0,50415.0,31130.0,48350.0
2522,TX,Bexar,3162555.749999986,2938670.0,419940.0,102885.0,81860.0,62420.0,1244510.0,669075.0,1030730.0,385850.0,362655.0,24320.0,301935.0,221535.0,109005.0,439740.0,176485.0,92120.0,357465.0,399280.0,815510.0,365220.0,186320.0,203885.0
2523,TX,Blanco,95015.0,17310.0,3430.0,0.0,265.0,240.0,8510.0,3820.0,5605.0,4750.0,1585.0,900.0,4405.0,600.0,340.0,3255.0,1080.0,270.0,1715.0,2905.0,3875.0,2340.0,1120.0,1465.0
2524,TX,Borden,47505.0,1105.0,45.0,10.0,65.0,0.0,595.0,260.0,190.0,360.0,85.0,430.0,195.0,70.0,45.0,25.0,125.0,0.0,0.0,80.0,290.0,0.0,55.0,175.0
2525,TX,Bosque,332640.0,29060.0,4860.0,160.0,1290.0,310.0,11170.0,7295.0,8095.0,4480.0,6490.0,2160.0,4215.0,4625.0,1030.0,4165.0,2325.0,425.0,1875.0,1565.0,9860.0,1840.0,1775.0,1670.0
2526,TX,Bowie,9930.450000000006,153365.0,25195.0,470.0,3945.0,4145.0,59700.0,33635.0,51140.0,24655.0,28535.0,3080.0,12610.0,18900.0,5355.0,25780.0,9245.0,2370.0,8850.0,14045.0,47080.0,17675.0,11775.0,20900.0
2527,TX,Brazoria,1704935.800000001,566750.0,76515.0,1660.0,7435.0,11430.0,269050.0,98995.0,157535.0,87710.0,81520.0,19935.0,70920.0,93095.0,23170.0,66150.0,35565.0,12110.0,35525.0,72285.0,151775.0,44740.0,36055.0,33485.0
2528,TX,Brazos,51707.849999999984,326335.0,51865.0,12115.0,12055.0,14250.0,172615.0,78295.0,105130.0,46790.0,36710.0,13315.0,31755.0,22465.0,9355.0,46445.0,12115.0,7075.0,20815.0,45545.0,147360.0,45300.0,23185.0,14810.0
2529,TX,Brewster,142560.0,14970.0,2770.0,45.0,1500.0,1180.0,6750.0,6025.0,4225.0,3905.0,1725.0,1410.0,2730.0,745.0,340.0,2935.0,850.0,430.0,825.0,970.0,4895.0,3515.0,1370.0,1615.0
2530,TX,Briscoe,47510.0,2535.0,570.0,0.0,75.0,0.0,1190.0,625.0,735.0,730.0,230.0,860.0,265.0,185.0,80.0,320.0,170.0,25.0,130.0,65.0,565.0,205.0,275.0,365.0
2531,TX,Brooks,95015.0,9030.0,2085.0,75.0,520.0,0.0,3335.0,4175.0,2610.0,1810.0,740.0,2125.0,425.0,165.0,70.0,1350.0,355.0,245.0,30.0,485.0,3420.0,1920.0,330.0,1750.0
2532,TX,Brown,570435.0,63710.0,7275.0,55.0,1715.0,1345.0,20855.0,14330.0,17550.0,9460.0,14925.0,2815.0,5935.0,13150.0,1945.0,8765.0,3365.0,980.0,4525.0,3075.0,17355.0,5355.0,4245.0,5610.0
2533,TX,Burleson,242575.0,28230.0,5575.0,0.0,225.0,300.0,8885.0,6620.0,7820.0,6715.0,6520.0,3120.0,4095.0,3370.0,470.0,4370.0,2405.0,270.0,1605.0,1300.0,8415.0,3740.0,1920.0,1480.0
2534,TX,Burnet,384180.0,67775.0,15545.0,0.0,370.0,1495.0,27170.0,17880.0,25905.0,14680.0,9450.0,4085.0,13480.0,6595.0,3690.0,11650.0,4110.0,2310.0,6560.0,8705.0,16750.0,8630.0,4110.0,4410.0
2535,TX,Caldwell,384145.15,54740.0,13230.0,370.0,875.0,650.0,20170.0,15170.0,17890.0,11280.0,9910.0,3665.0,7795.0,5395.0,2935.0,8985.0,3365.0,1380.0,3805.0,6900.0,14795.0,5065.0,3630.0,6705.0
