,State,County,Unnamed: 0,Tract,Drive,Carpooled,Transit,Walked,Other,MBSA,Service,Office,Construction,Production,IRural,IConstruction,IManufacturing,IWholesale,IRetail,IUtilities,IInformation,IFinance,IProfessional,ISocial,IRecreation,IOther,IPublic
2905,virginia,prince george,11855235,297615.30000000005,61505.0,3730.0,2940.0,3090.0,825.0,20705.0,8305.0,17800.0,8820.0,11225.0,275.0,5645.0,10205.0,2130.0,6565.0,4990.0,1035.0,3990.0,6155.0,11195.0,2845.0,3150.0,8675.0
2906,virginia,prince william,140662590,3743569.949999994,703005.0,164875.0,52850.0,20370.0,13320.0,418595.0,146455.0,239115.0,105235.0,68565.0,3020.0,100330.0,38970.0,13485.0,106490.0,43390.0,26420.0,58245.0,184360.0,164310.0,61055.0,47410.0,130480.0
2907,virginia,pulaski,16958925,182165.15,64415.0,7415.0,70.0,655.0,1035.0,20680.0,12275.0,19400.0,7360.0,17885.0,875.0,4000.0,17825.0,1125.0,9020.0,3925.0,845.0,3500.0,5605.0,18525.0,4715.0,3430.0,4210.0
2908,virginia,radford city,5088165,1520.1499999999999,24190.0,3410.0,295.0,2945.0,135.0,11815.0,8695.0,8030.0,2380.0,3060.0,65.0,1590.0,3120.0,295.0,4705.0,695.0,770.0,1380.0,1680.0,10875.0,6665.0,1075.0,1065.0
2909,virginia,rappahannock,3392235,95015.0,13020.0,1525.0,85.0,495.0,145.0,7920.0,2640.0,3905.0,2880.0,1215.0,1295.0,2820.0,700.0,560.0,1790.0,865.0,110.0,580.0,2195.0,3160.0,2030.0,745.0,1710.0
2910,virginia,richmond,3392335,4015.0,16245.0,1295.0,100.0,150.0,0.0,4050.0,3465.0,5760.0,2890.0,2750.0,490.0,2365.0,1905.0,1175.0,2045.0,1055.0,260.0,830.0,910.0,3695.0,1090.0,1505.0,1590.0
2911,virginia,richmond city,112003155,133150.59999999998,332900.0,55140.0,32670.0,19010.0,13735.0,176695.0,101995.0,119495.0,36455.0,48205.0,1240.0,30615.0,31370.0,11065.0,51795.0,21260.0,9940.0,42605.0,60265.0,112280.0,61165.0,22805.0,26440.0
2912,virginia,roanoke,30565215,27591.249999999993,201390.0,16720.0,1105.0,3095.0,1490.0,97720.0,28445.0,64990.0,16990.0,30565.0,855.0,13115.0,27865.0,9795.0,29020.0,14415.0,4475.0,24435.0,21940.0,56265.0,14495.0,11200.0,10835.0
2913,virginia,roanoke city,39067340,1950.1499999999999,175225.0,23875.0,7290.0,4610.0,2840.0,65585.0,43900.0,61175.0,19435.0,36045.0,570.0,17570.0,24410.0,7660.0,30045.0,10590.0,4360.0,15910.0,20770.0,54795.0,20240.0,11280.0,7940.0
2914,virginia,rockbridge,6795670,186050.0,41280.0,5475.0,100.0,1260.0,555.0,16415.0,8840.0,11695.0,7040.0,9745.0,2490.0,5485.0,9300.0,850.0,6170.0,1840.0,515.0,1280.0,3185.0,13300.0,4765.0,1685.0,2870.0
2915,virginia,rockingham,32284895,10485.0,147800.0,17215.0,915.0,5735.0,2695.0,53985.0,27925.0,42220.0,27055.0,35015.0,10355.0,18565.0,29295.0,5855.0,25300.0,8120.0,2930.0,7565.0,10515.0,40745.0,12850.0,8640.0,5465.0
2916,virginia,russell,11896710,10625.150000000001,44385.0,9625.0,55.0,460.0,365.0,14100.0,9570.0,13250.0,10390.0,9940.0,4595.0,5905.0,6060.0,1005.0,8410.0,3890.0,1470.0,2240.0,4330.0,11660.0,3010.0,1500.0,3175.0
2917,virginia,salem city,8498400,2580.15,46735.0,4310.0,710.0,2495.0,605.0,19955.0,11155.0,18400.0,3585.0,5875.0,65.0,2255.0,6365.0,1800.0,9180.0,1860.0,725.0,5665.0,4760.0,15770.0,5250.0,2790.0,2485.0
2918,virginia,scott,10198905,9105.0,37470.0,5330.0,190.0,385.0,90.0,11585.0,9920.0,9345.0,6980.0,9080.0,2250.0,4070.0,8980.0,850.0,5345.0,1990.0,475.0,2385.0,2415.0,10660.0,2955.0,2275.0,2260.0
2919,virginia,shenandoah,15300045,18190.15,81470.0,10370.0,145.0,1755.0,445.0,27245.0,16935.0,23715.0,13470.0,18700.0,3365.0,10195.0,16645.0,2950.0,11495.0,4505.0,3880.0,3625.0,5050.0,18655.0,7965.0,5990.0,5745.0
2920,virginia,smyth,15302070,13690.300000000005,52125.0,8065.0,55.0,840.0,1145.0,19740.0,10140.0,12135.0,6475.0,16635.0,1735.0,2930.0,17330.0,855.0,6505.0,1905.0,850.0,2120.0,3350.0,16965.0,3385.0,4025.0,3170.0
2921,virginia,southampton,8502025,50075.0,34790.0,3845.0,170.0,615.0,1085.0,9490.0,8100.0,8795.0,7665.0,8355.0,2420.0,3505.0,6605.0,1345.0,5440.0,1745.0,710.0,950.0,2140.0,8245.0,3185.0,2150.0,3965.0
2922,virginia,spotsylvania,51025275,30355.35000000001,224050.0,38390.0,11115.0,1185.0,4195.0,114765.0,48385.0,73245.0,29645.0,23895.0,1080.0,26200.0,11360.0,9375.0,35905.0,13020.0,6135.0,19725.0,38070.0,54825.0,22640.0,13880.0,37720.0
2923,virginia,stafford,45941985,13857.70000000001,227510.0,44080.0,10800.0,7880.0,3510.0,128360.0,42010.0,69945.0,28790.0,19965.0,1225.0,25295.0,10090.0,5340.0,30005.0,11715.0,5825.0,16405.0,45240.0,53835.0,16705.0,14455.0,52935.0
2924,virginia,staunton city,10211805,105.0,43790.0,5815.0,90.0,3820.0,620.0,18275.0,11165.0,15040.0,4380.0,7610.0,1115.0,2865.0,5945.0,2235.0,8370.0,1855.0,1205.0,1985.0,4170.0,15395.0,5730.0,2580.0,3020.0
2925,virginia,suffolk city,47666990,103092.44999999994,166075.0,18435.0,1590.0,1495.0,2855.0,66270.0,28220.0,45525.0,19060.0,28020.0,1225.0,12700.0,27430.0,5705.0,21545.0,11090.0,3110.0,10235.0,16240.0,42120.0,11230.0,8815.0,15650.0
2926,virginia,surry,3405535,86015.0,13610.0,1940.0,0.0,110.0,15.0,3365.0,2765.0,3975.0,2635.0,3660.0,475.0,1265.0,3340.0,455.0,2145.0,1670.0,10.0,235.0,1345.0,2250.0,1180.0,415.0,1615.0
2927,virginia,sussex,8514275,217560.15,20525.0,3365.0,50.0,120.0,910.0,5040.0,6465.0,5985.0,4240.0,4615.0,2225.0,1395.0,3895.0,930.0,4020.0,1310.0,265.0,455.0,1060.0,5115.0,2705.0,520.0,2450.0
2928,virginia,tazewell,18733605,11330.0,68550.0,10695.0,445.0,1460.0,525.0,24535.0,14685.0,22150.0,12680.0,12340.0,6405.0,5350.0,7415.0,1710.0,13440.0,4850.0,2540.0,4415.0,5315.0,19165.0,7435.0,4050.0,4300.0
2929,virginia,virginia beach city,170444250,269545.0,950165.0,106715.0,10040.0,26370.0,18150.0,403070.0,172625.0,293405.0,100315.0,85405.0,4145.0,79090.0,65205.0,24315.0,133650.0,43665.0,29815.0,81655.0,128735.0,221390.0,101520.0,46890.0,94745.0
2930,virginia,warren,13646340,8170.1500000000015,70975.0,12965.0,625.0,1620.0,1100.0,28060.0,15920.0,24085.0,15770.0,11070.0,1075.0,14285.0,6745.0,1680.0,12485.0,5325.0,1630.0,4795.0,10465.0,17350.0,6880.0,4690.0,7500.0
2931,virginia,washington,22178715,6850.450000000004,97855.0,12335.0,255.0,2980.0,530.0,37540.0,19370.0,31000.0,13405.0,19445.0,2540.0,9450.0,16965.0,3495.0,17635.0,4955.0,1880.0,5355.0,8230.0,28475.0,9295.0,6510.0,5975.0
2932,virginia,waynesboro city,8531400,825.0,37265.0,3840.0,0.0,420.0,955.0,12715.0,7340.0,11890.0,4370.0,8250.0,55.0,3730.0,6530.0,745.0,7535.0,1980.0,1155.0,2260.0,3195.0,10840.0,3755.0,1505.0,1280.0
2933,virginia,westmoreland,6825570,2050.0,31780.0,4315.0,475.0,740.0,380.0,10550.0,6880.0,10190.0,7925.0,4415.0,2160.0,4925.0,2250.0,1165.0,3965.0,2430.0,495.0,2030.0,4390.0,6500.0,3700.0,1385.0,4565.0
2934,virginia,williamsburg city,5119440,55530.0,16395.0,3805.0,680.0,5790.0,580.0,11250.0,7710.0,6915.0,1050.0,1615.0,50.0,1005.0,1000.0,300.0,2975.0,230.0,770.0,1445.0,1895.0,9030.0,7585.0,820.0,1435.0
2935,virginia,winchester city,8532900,55.30000000000001,47435.0,9125.0,3760.0,2575.0,1570.0,23025.0,13305.0,13865.0,10240.0,7320.0,5490.0,5305.0,6660.0,1430.0,8395.0,2030.0,1460.0,2905.0,6430.0,14335.0,6400.0,3610.0,3305.0
2936,virginia,wise,18774580,512160.0,62590.0,7545.0,295.0,960.0,470.0,19400.0,13330.0,20110.0,14115.0,9370.0,9215.0,5150.0,3445.0,1660.0,10885.0,3340.0,1480.0,3125.0,5885.0,17845.0,5660.0,3325.0,5310.0
2937,virginia,wythe,10241955,15085.300000000005,53470.0,8545.0,310.0,595.0,630.0,17120.0,11680.0,15315.0,6220.0,15485.0,2415.0,4040.0,12845.0,1170.0,9395.0,3705.0,690.0,2165.0,3300.0,12625.0,6625.0,3250.0,3595.0
2938,virginia,york,25608825,84821.94999999998,135745.0,11645.0,495.0,7505.0,1715.0,73475.0,19100.0,32050.0,10675.0,9990.0,340.0,7030.0,13930.0,2565.0,13860.0,5730.0,1925.0,7445.0,19490.0,34015.0,11740.0,6280.0,20940.0
2939,washington,adams,8537525,237575.0,24625.0,4975.0,240.0,2050.0,1275.0,9495.0,5045.0,5730.0,8910.0,6700.0,8420.0,1985.0,4330.0,1580.0,2655.0,2800.0,405.0,1260.0,1210.0,6900.0,1715.0,1015.0,1605.0
2940,washington,asotin,10245855,288105.0,36995.0,4985.0,500.0,2095.0,440.0,13410.0,11045.0,10585.0,3840.0,8380.0,830.0,2560.0,5310.0,1310.0,6410.0,1855.0,550.0,3270.0,3225.0,13495.0,3845.0,2380.0,2220.0
2941,washington,benton,63202660,20300.8,295665.0,53900.0,6140.0,7080.0,5340.0,149270.0,59985.0,87920.0,50720.0,43160.0,19740.0,35760.0,27920.0,10880.0,41375.0,24435.0,5495.0,16815.0,70110.0,76705.0,29210.0,15845.0,16765.0
2942,washington,chelan,23923445,672515.3000000002,123215.0,13100.0,2735.0,6590.0,4430.0,49955.0,29875.0,36300.0,24030.0,20320.0,15590.0,12615.0,10600.0,7680.0,19930.0,9395.0,2495.0,6770.0,11220.0,35225.0,15980.0,6095.0,6885.0
2943,washington,clallam,37603885,97745.0,103290.0,14865.0,1605.0,5240.0,4255.0,42975.0,31085.0,31050.0,18765.0,15430.0,6730.0,12230.0,9735.0,2340.0,16660.0,8330.0,3370.0,5910.0,11035.0,28775.0,12760.0,9950.0,11480.0
2944,washington,clark,177927620,213616.24999999974,729000.0,97440.0,21900.0,14090.0,15440.0,330155.0,147210.0,248100.0,92975.0,138335.0,6790.0,75815.0,119530.0,38415.0,114215.0,73705.0,20450.0,67950.0,95345.0,186235.0,69765.0,45680.0,42880.0
2945,washington,columbia,1712155,48010.0,6045.0,980.0,45.0,740.0,160.0,3230.0,1660.0,1855.0,1215.0,690.0,1085.0,410.0,495.0,270.0,785.0,435.0,120.0,195.0,560.0,2290.0,425.0,715.0,865.0
2946,washington,cowlitz,41099220,1371.0499999999993,159050.0,28845.0,375.0,3430.0,4330.0,58070.0,38845.0,45045.0,29670.0,35925.0,7960.0,16045.0,32940.0,5210.0,23615.0,13520.0,2185.0,8480.0,13630.0,48910.0,16785.0,9520.0,8755.0
2947,washington,douglas,13702940,380180.0,63740.0,11990.0,1405.0,2475.0,2995.0,20460.0,16780.0,21305.0,17590.0,10275.0,13420.0,6925.0,4470.0,4195.0,10875.0,4915.0,580.0,3850.0,5015.0,17470.0,7290.0,4285.0,3120.0
2948,washington,ferry,5139015,144015.0,8105.0,1315.0,0.0,740.0,210.0,3590.0,1735.0,2730.0,1890.0,1925.0,1530.0,1280.0,655.0,125.0,620.0,770.0,145.0,510.0,485.0,2890.0,855.0,355.0,1650.0
2949,washington,franklin,22271665,61300.899999999994,103365.0,27830.0,2510.0,2855.0,1310.0,34825.0,30010.0,30595.0,31395.0,23345.0,24740.0,9870.0,13905.0,5395.0,16645.0,8875.0,1550.0,5525.0,14590.0,24765.0,11450.0,6415.0,6445.0
2950,washington,garfield,1713380,48515.0,3155.0,485.0,0.0,205.0,125.0,1605.0,585.0,910.0,765.0,470.0,725.0,415.0,30.0,330.0,380.0,340.0,100.0,315.0,220.0,940.0,55.0,160.0,325.0
2951,washington,grant,27417480,8640.300000000005,127585.0,25390.0,1220.0,5555.0,4610.0,46355.0,30105.0,35550.0,39580.0,25925.0,33565.0,10250.0,19470.0,6220.0,17495.0,10620.0,1550.0,5650.0,7335.0,36580.0,13605.0,7270.0,7905.0
2952,washington,grays harbor,29138085,97175.0,103600.0,20005.0,2015.0,4680.0,1620.0,34375.0,32555.0,31315.0,22175.0,22585.0,8095.0,11945.0,16060.0,3185.0,16615.0,8310.0,1455.0,5435.0,7650.0,27995.0,17390.0,5350.0,13520.0
2953,washington,island,37718835,1069235.2000000002,127215.0,18215.0,5220.0,13295.0,3445.0,53960.0,29960.0,37550.0,20255.0,14945.0,2050.0,13355.0,15565.0,2270.0,18820.0,6645.0,3265.0,10230.0,13585.0,32450.0,13265.0,8820.0,16350.0
2954,washington,jefferson,13718940,382165.3500000001,41090.0,5325.0,895.0,2385.0,2800.0,22475.0,9925.0,14130.0,8050.0,5860.0,2480.0,7360.0,4050.0,440.0,7525.0,2170.0,2720.0,2420.0,6400.0,12800.0,5545.0,2785.0,3745.0
2955,washington,king,684537115,458134.9500000032,3227585.0,543770.0,541495.0,213915.0,117320.0,2372840.0,721970.0,1149510.0,336790.0,444970.0,25175.0,300455.0,558975.0,166545.0,535530.0,246520.0,206020.0,355370.0,831525.0,956770.0,448675.0,227135.0,167385.0
2956,washington,kitsap,94908275,373906.85000000027,386840.0,70570.0,44630.0,24705.0,14035.0,203975.0,99800.0,123980.0,63805.0,54660.0,4320.0,45635.0,56755.0,8245.0,62825.0,19265.0,12160.0,31145.0,62825.0,114065.0,48710.0,26490.0,53780.0
2957,washington,kittitas,13811140,390160.15,64295.0,8625.0,395.0,8485.0,3930.0,31220.0,18760.0,21435.0,13245.0,7215.0,4100.0,9245.0,3690.0,1350.0,10930.0,3975.0,2080.0,3925.0,4340.0,27510.0,12360.0,4485.0,3885.0
2958,washington,klickitat,5179590,142530.0,29040.0,4245.0,75.0,2235.0,365.0,12835.0,6435.0,7290.0,7455.0,6275.0,4780.0,3965.0,3100.0,1310.0,4195.0,2700.0,390.0,1140.0,3160.0,7510.0,3540.0,2240.0,2260.0
2959,washington,lewis,34536350,971050.0,116635.0,19800.0,455.0,3440.0,1615.0,41685.0,27320.0,34550.0,23820.0,26700.0,9990.0,14195.0,16165.0,4475.0,19795.0,10200.0,2380.0,6335.0,9260.0,32000.0,13055.0,5800.0,10425.0
2960,washington,lincoln,6908470,192050.0,16210.0,2380.0,45.0,2380.0,950.0,8810.0,4545.0,4840.0,3230.0,2340.0,3015.0,2325.0,935.0,830.0,2105.0,830.0,295.0,1425.0,1260.0,6290.0,2085.0,970.0,1400.0
2961,washington,mason,24182795,671455.0,83875.0,15735.0,1475.0,2900.0,1455.0,32345.0,21255.0,25695.0,18100.0,15010.0,6250.0,9435.0,13130.0,2950.0,13025.0,4975.0,1130.0,5095.0,9895.0,21115.0,9170.0,4175.0,12060.0
2962,washington,okanogan,17276425,482275.0,60360.0,7630.0,70.0,3970.0,670.0,26590.0,14700.0,18995.0,13035.0,8735.0,11720.0,5950.0,3770.0,1305.0,8915.0,4570.0,1400.0,2110.0,4360.0,20920.0,7940.0,3185.0,5910.0
2963,washington,pacific,13822940,382180.0,30460.0,4490.0,205.0,2780.0,575.0,12345.0,8340.0,8910.0,6080.0,5885.0,4210.0,2860.0,3115.0,1010.0,4765.0,2165.0,925.0,1360.0,2630.0,8520.0,5025.0,1835.0,3140.0
2964,washington,pend oreille,8640150,242575.0,17705.0,2150.0,0.0,1060.0,405.0,7020.0,4530.0,4060.0,4310.0,3125.0,1570.0,3015.0,1990.0,730.0,2060.0,2090.0,405.0,1545.0,895.0,4190.0,1960.0,960.0,1635.0
2965,washington,pierce,297601710,1077002.1500000027,1390785.0,203580.0,62535.0,55325.0,27740.0,569945.0,310520.0,459500.0,187935.0,235640.0,12990.0,150295.0,180510.0,66880.0,213770.0,109265.0,28245.0,108405.0,159540.0,379190.0,150890.0,91640.0,111920.0
2966,washington,san juan,8662275,241570.0,24350.0,2215.0,830.0,3695.0,1605.0,14365.0,7445.0,8590.0,6490.0,2460.0,595.0,6585.0,1100.0,725.0,3995.0,2235.0,810.0,3345.0,5910.0,5775.0,5195.0,1875.0,1205.0
2967,washington,skagit,51986775,1425570.3000000003,203235.0,29260.0,2265.0,6900.0,3630.0,77615.0,44320.0,62510.0,35385.0,39365.0,13020.0,21940.0,32255.0,7325.0,32420.0,11525.0,4865.0,12810.0,19460.0,54765.0,23000.0,12875.0,12935.0
2968,washington,skamania,8666650,237575.0,18920.0,2130.0,70.0,500.0,220.0,8180.0,4410.0,5185.0,3420.0,3170.0,1185.0,2715.0,2685.0,450.0,2185.0,1135.0,585.0,445.0,2290.0,5465.0,2660.0,1185.0,1380.0
2969,washington,snohomish,262027280,554740.2000000017,1278525.0,223735.0,88970.0,29700.0,21790.0,627020.0,279365.0,450525.0,205045.0,188400.0,15195.0,165725.0,271455.0,45590.0,213460.0,77330.0,49145.0,120930.0,183110.0,317825.0,136515.0,80175.0,73900.0
2970,washington,spokane,182540400,43043.04999999997,810090.0,107090.0,30820.0,30460.0,18920.0,366800.0,199045.0,291490.0,82550.0,122200.0,7820.0,66880.0,86845.0,39345.0,130400.0,53105.0,23050.0,83335.0,102500.0,273000.0,96485.0,50075.0,49245.0
2971,washington,stevens,20879310,569945.0,62610.0,10620.0,45.0,1855.0,1475.0,25790.0,15570.0,20335.0,11305.0,11215.0,4315.0,8520.0,9270.0,2100.0,9095.0,4810.0,970.0,3625.0,5180.0,18940.0,6945.0,4915.0,5530.0
2972,washington,thurston,87035875,78099.59999999995,442965.0,68200.0,13320.0,12545.0,15170.0,231545.0,95260.0,142925.0,51250.0,47665.0,9700.0,40660.0,31835.0,13890.0,60180.0,23035.0,8185.0,32715.0,48140.0,120320.0,46505.0,26650.0,106830.0
2973,washington,wahkiakum,1741355,47505.0,5285.0,985.0,45.0,395.0,285.0,1920.0,990.0,2065.0,1355.0,1045.0,750.0,900.0,895.0,155.0,675.0,570.0,105.0,560.0,385.0,885.0,465.0,470.0,560.0
2974,washington,walla walla,20898210,552300.3000000002,88250.0,14925.0,810.0,8325.0,3735.0,42275.0,28455.0,26430.0,14040.0,12355.0,8585.0,7835.0,8850.0,3715.0,12170.0,3875.0,1490.0,5085.0,9375.0,37410.0,9670.0,4930.0,10565.0
2975,washington,whatcom,59231145,55507.349999999984,339860.0,44305.0,13020.0,20985.0,16320.0,157270.0,90930.0,120840.0,49285.0,55480.0,15420.0,32910.0,48575.0,13625.0,63835.0,19850.0,9285.0,29000.0,42570.0,101735.0,53465.0,22935.0,20600.0
2976,washington,whitman,17426425,275.0,60490.0,9450.0,5835.0,16025.0,2165.0,46080.0,21380.0,21385.0,5910.0,6475.0,4670.0,3545.0,5030.0,1735.0,10250.0,2905.0,1730.0,2545.0,5855.0,46080.0,9890.0,3380.0,3615.0
2977,washington,yakima,78449850,285257.5999999999,374270.0,61510.0,4655.0,11490.0,6455.0,124400.0,87335.0,104195.0,91535.0,80180.0,76890.0,25315.0,45240.0,30110.0,50655.0,22095.0,5735.0,17750.0,29835.0,108375.0,34540.0,19340.0,21765.0
2978,west virginia,barbour,6975770,193130.0,24505.0,4230.0,0.0,1460.0,240.0,7310.0,5305.0,7080.0,5865.0,6440.0,2380.0,3450.0,3500.0,760.0,3240.0,2215.0,595.0,1170.0,1380.0,7990.0,2005.0,875.0,2440.0
2979,west virginia,berkeley,24418345,680100.4500000002,193390.0,25710.0,2945.0,5000.0,2830.0,73125.0,38990.0,58525.0,30620.0,38965.0,930.0,23875.0,28220.0,8765.0,25890.0,16210.0,5725.0,12150.0,19365.0,50470.0,17855.0,10140.0,20630.0
2980,west virginia,boone,13955540,383400.15,35120.0,3845.0,70.0,1020.0,270.0,12280.0,6935.0,8430.0,8870.0,6605.0,10020.0,1920.0,1720.0,1310.0,5570.0,2225.0,115.0,1165.0,2810.0,11175.0,1900.0,1325.0,1865.0
2981,west virginia,braxton,5233740,145200.0,20150.0,3725.0,0.0,645.0,180.0,5545.0,5310.0,5655.0,5755.0,3920.0,2610.0,2960.0,1275.0,565.0,3135.0,1815.0,315.0,1115.0,1620.0,5475.0,2040.0,1310.0,1950.0
2982,west virginia,brooke,10468155,9405.150000000001,43650.0,4895.0,65.0,1195.0,160.0,14475.0,12015.0,13760.0,5585.0,8060.0,560.0,2400.0,7465.0,1135.0,7650.0,3215.0,955.0,3045.0,3525.0,14515.0,5970.0,1890.0,1570.0
2983,west virginia,cabell,50608770,6235.400000000002,163820.0,19200.0,2965.0,8235.0,3830.0,70360.0,43280.0,58330.0,15285.0,22965.0,1435.0,11250.0,18680.0,5075.0,30575.0,8615.0,3825.0,9375.0,17030.0,60495.0,24290.0,11935.0,7640.0
2984,west virginia,calhoun,3491035,96265.0,8945.0,3040.0,0.0,215.0,35.0,2595.0,2660.0,2800.0,3535.0,1905.0,2370.0,1910.0,1055.0,275.0,975.0,590.0,175.0,440.0,465.0,3505.0,825.0,390.0,520.0
2985,west virginia,clay,5236740,143700.0,12330.0,2370.0,60.0,330.0,45.0,3875.0,2520.0,3535.0,3305.0,2445.0,2205.0,1420.0,1190.0,315.0,1610.0,955.0,65.0,825.0,695.0,3945.0,225.0,925.0,1305.0
2986,west virginia,doddridge,3491285,96505.0,11160.0,2515.0,0.0,470.0,260.0,2715.0,3165.0,3300.0,3215.0,2710.0,1155.0,2560.0,1430.0,630.0,1255.0,885.0,100.0,305.0,835.0,2860.0,1500.0,115.0,1475.0
2987,west virginia,fayette,20949810,12340.150000000001,62570.0,10595.0,115.0,2640.0,385.0,21330.0,15195.0,22525.0,12875.0,10160.0,8480.0,6335.0,4250.0,1680.0,13300.0,3650.0,920.0,2900.0,5040.0,19035.0,8770.0,3040.0,4685.0
2988,west virginia,gilmer,3491985,96775.0,9430.0,1180.0,0.0,315.0,0.0,2500.0,4180.0,2170.0,1560.0,2085.0,1040.0,755.0,1125.0,65.0,1515.0,525.0,390.0,395.0,415.0,3540.0,1560.0,260.0,910.0
2989,west virginia,grant,5238165,145425.0,23005.0,3295.0,0.0,1140.0,85.0,6540.0,4495.0,6415.0,4860.0,7020.0,1280.0,2860.0,5990.0,690.0,2840.0,3105.0,105.0,1035.0,835.0,7155.0,1615.0,995.0,825.0
2990,west virginia,greenbrier,12223260,332640.0,56640.0,7175.0,140.0,1645.0,1090.0,20330.0,16475.0,13845.0,10970.0,10080.0,4305.0,6610.0,5295.0,460.0,8210.0,2815.0,745.0,1620.0,4970.0,21680.0,8055.0,3535.0,3400.0
2991,west virginia,hampshire,8731650,242100.0,37500.0,6855.0,240.0,645.0,880.0,9180.0,7615.0,10205.0,8520.0,13060.0,1580.0,6590.0,9835.0,1120.0,6165.0,2105.0,625.0,1350.0,2945.0,10020.0,2775.0,1830.0,1640.0
2992,west virginia,hancock,13971940,8435.0,53065.0,6255.0,640.0,1720.0,1040.0,18395.0,13790.0,15930.0,6050.0,12190.0,400.0,3225.0,10005.0,1075.0,8360.0,3550.0,870.0,3365.0,5730.0,15030.0,9395.0,2775.0,2575.0
2993,west virginia,hardy,5239890,145530.0,22335.0,3040.0,10.0,805.0,215.0,5305.0,4265.0,4905.0,4675.0,8880.0,1305.0,3085.0,8405.0,350.0,3075.0,1005.0,350.0,650.0,570.0,4765.0,1795.0,1160.0,1515.0
2994,west virginia,harrison,38432735,34245.299999999996,117885.0,15770.0,1155.0,3175.0,820.0,44390.0,26795.0,39230.0,17425.0,17760.0,4025.0,10025.0,10175.0,3720.0,19340.0,11855.0,2895.0,6250.0,11940.0,34070.0,12090.0,7925.0,11290.0
2995,west virginia,jackson,10483755,289035.0,47300.0,7055.0,365.0,1265.0,245.0,18690.0,9070.0,14350.0,7645.0,9545.0,2160.0,4525.0,6845.0,1665.0,8330.0,4825.0,710.0,3015.0,2915.0,14060.0,4005.0,2560.0,3685.0
2996,west virginia,jefferson,26213325,729356.6000000007,92805.0,16495.0,4665.0,4210.0,2195.0,48090.0,23045.0,30965.0,13960.0,12170.0,1445.0,11990.0,9190.0,1335.0,12700.0,7050.0,3580.0,8305.0,15570.0,26250.0,14520.0,5670.0,10625.0
2997,west virginia,kanawha,92665465,21760.9,345735.0,46770.0,9615.0,10800.0,2945.0,154620.0,78750.0,124595.0,38935.0,44420.0,11685.0,24405.0,24340.0,13255.0,50810.0,26490.0,11185.0,32055.0,43725.0,104715.0,36525.0,22200.0,39930.0
2998,west virginia,lewis,8745650,241850.0,25315.0,3315.0,235.0,1090.0,325.0,7835.0,6935.0,7430.0,4995.0,4705.0,3035.0,3010.0,2135.0,450.0,3690.0,2115.0,575.0,1085.0,2555.0,7645.0,2480.0,1200.0,1925.0
2999,west virginia,lincoln,8746275,238900.0,25645.0,4205.0,105.0,840.0,585.0,6270.0,6680.0,7500.0,8105.0,5100.0,4880.0,4265.0,2210.0,680.0,4460.0,1385.0,300.0,720.0,2715.0,7120.0,2380.0,1090.0,1450.0
3000,west virginia,logan,15744870,430415.15,49650.0,4555.0,80.0,1085.0,475.0,15315.0,9610.0,16410.0,9975.0,7705.0,8820.0,2530.0,2370.0,2360.0,7470.0,2840.0,795.0,1445.0,4320.0,15560.0,4260.0,2965.0,3280.0
3001,west virginia,marion,31495815,18855.0,102370.0,10800.0,785.0,3295.0,1490.0,36765.0,22530.0,33020.0,18265.0,14915.0,6850.0,8250.0,9200.0,2765.0,14860.0,7975.0,1910.0,5320.0,11540.0,33430.0,9890.0,6400.0,7105.0
3002,west virginia,marshall,15750945,9355.150000000001,53155.0,7615.0,15.0,1010.0,800.0,17385.0,12430.0,16800.0,8605.0,10405.0,3500.0,4810.0,5565.0,1820.0,9090.0,4130.0,670.0,2405.0,5195.0,16975.0,5990.0,2580.0,2895.0
3003,west virginia,mason,10501755,286485.30000000005,43545.0,4900.0,0.0,890.0,410.0,11190.0,9470.0,12820.0,6920.0,11400.0,1430.0,3675.0,6585.0,1285.0,6300.0,7930.0,895.0,1375.0,2160.0,12600.0,2010.0,1790.0,3765.0
3004,west virginia,mcdowell,14003740,381650.4000000001,22900.0,2275.0,400.0,525.0,330.0,7715.0,4820.0,5635.0,4855.0,4230.0,3900.0,1585.0,1290.0,180.0,3220.0,2085.0,460.0,940.0,1090.0,7535.0,1565.0,810.0,2595.0
3005,west virginia,mercer,28012280,1320.0,90810.0,10130.0,325.0,3420.0,1390.0,34250.0,20045.0,29375.0,14210.0,15610.0,4200.0,8445.0,9175.0,3400.0,16045.0,5775.0,2095.0,4230.0,7000.0,33860.0,8165.0,5975.0,5125.0
3006,west virginia,mineral,12257385,3640.0,46365.0,6185.0,250.0,2245.0,585.0,14785.0,11195.0,14220.0,7555.0,11660.0,1420.0,5025.0,9835.0,1250.0,6645.0,4065.0,1585.0,1820.0,4045.0,13690.0,3545.0,3420.0,3070.0
3007,west virginia,mingo,12258610,335090.0,32530.0,4200.0,190.0,1375.0,155.0,10425.0,7300.0,8980.0,7975.0,6740.0,9120.0,2480.0,1235.0,870.0,5495.0,2215.0,425.0,725.0,2250.0,10880.0,2005.0,2065.0,1655.0
3008,west virginia,monongalia,42038820,13341.350000000008,169200.0,21675.0,2965.0,13085.0,2355.0,89510.0,41070.0,48630.0,22025.0,19140.0,7760.0,13420.0,15590.0,2690.0,22480.0,5730.0,2935.0,8065.0,20030.0,82095.0,22350.0,7360.0,9870.0
